asset_id,asset_name,asset_label,year,month,ts,nivelEstanque,nivelPorcentual
52ae4960-c9c8-11ee-b546-799a8dee664b,La Aurora - Estanque principal,ASSET_001,2024,11,1970-01-01 00:28:50.438880,1.53,80.69
52ae4960-c9c8-11ee-b546-799a8dee664b,La Aurora - Estanque principal,ASSET_001,2024,11,1970-01-01 00:28:50.438940,1.54,81.13
52ae4960-c9c8-11ee-b546-799a8dee664b,La Aurora - Estanque principal,ASSET_001,2024,11,1970-01-01 00:28:50.439000,1.55,81.7
52ae4960-c9c8-11ee-b546-799a8dee664b,La Aurora - Estanque principal,ASSET_001,2024,11,1970-01-01 00:28:50.439060,1.56,82.28
52ae4960-c9c8-11ee-b546-799a8dee664b,La Aurora - Estanque principal,ASSET_001,2024,11,1970-01-01 00:28:50.439120,1.57,82.86
52ae4960-c9c8-11ee-b546-799a8dee664b,La Aurora - Estanque principal,ASSET_001,2024,11,1970-01-01 00:28:50.439180,1.59,83.5
52ae4960-c9c8-11ee-b546-799a8dee664b,La Aurora - Estanque principal,ASSET_001,2024,11,1970-01-01 00:28:50.439240,1.59,83.86
52ae4960-c9c8-11ee-b546-799a8dee664b,La Aurora - Estanque principal,ASSET_001,2024,11,1970-01-01 00:28:50.439300,1.61,84.5
52ae4960-c9c8-11ee-b546-799a8dee664b,La Aurora - Estanque principal,ASSET_001,2024,11,1970-01-01 00:28:50.439360,1.61,84.72
52ae4960-c9c8-11ee-b546-799a8dee664b,La Aurora - Estanque principal,ASSET_001,2024,11,1970-01-01 00:28:50.439420,1.62,85.44
52ae4960-c9c8-11ee-b546-799a8dee664b,La Aurora - Estanque principal,ASSET_001,2024,11,1970-01-01 00:28:50.439480,1.63,85.88
52ae4960-c9c8-11ee-b546-799a8dee664b,La Aurora - Estanque principal,ASSET_001,2024,11,1970-01-01 00:28:50.439540,1.64,86.45
52ae4960-c9c8-11ee-b546-799a8dee664b,La Aurora - Estanque principal,ASSET_001,2024,11,1970-01-01 00:28:50.439600,1.65,86.73
52ae4960-c9c8-11ee-b546-799a8dee664b,La Aurora - Estanque principal,ASSET_001,2024,11,1970-01-01 00:28:50.439660,1.66,87.24
